player_id,Position,x_star,x_star_sd,Player_Name,Position_Code,Team,points,goals,assists,gamesPlayed,Points_per_60,x_star_rank,pts60_rank,rank_divergence
8480246,defensemen,-0.8332472,0.29034576,Nick Perbix,D,NSH,13,3,10,79,0.5164821824682992,153,185,-32
8480084,defensemen,-0.83368134,0.3109456,Nick DeSimone,D,UTA,8,2,6,40,0.8440797186400938,154,120,34
8476372,defensemen,-0.83774924,0.31153926,Nick Seeler,D,PHI,10,4,6,80,0.4314477468839885,155,194,-39
8475200,defensemen,-0.84933597,0.30234462,Dmitry Orlov,D,SJS,37,3,34,82,1.277036355269213,156,60,96
8476429,defensemen,-0.85907495,0.311487,Scott Mayfield,D,NYI,15,2,13,80,0.6831983805668016,157,154,3
8476869,defensemen,-0.86262846,0.29383153,Brady Skjei,D,NSH,26,3,23,82,0.8411668493987814,158,121,37
8482073,defensemen,-0.8694907,0.3148707,Braden Schneider,D,NYR,18,2,16,82,0.6440455602600036,159,163,-4
8482482,defensemen,-0.9010515,0.29367825,Adam Wilsby,D,NSH,16,1,15,58,0.9726772265189638,160,95,65
8476473,defensemen,-0.9278861,0.3335609,Connor Murphy,D,EDM,17,5,12,80,0.7169634489222118,161,145,16
8481525,defensemen,-0.97842157,0.2655848,Matthew Robertson,D,NYR,18,6,12,72,0.8620689655172414,162,111,51
8483760,defensemen,-0.98600954,0.30092502,Hunter McDonald,D,PHI,1,0,1,1,3.9517014270032935,163,2,161
8481524,defensemen,-1.0119007,0.28379834,Bowen Byram,D,CHI,42,11,31,82,1.3760465962868584,164,44,120
8479985,defensemen,-1.0122296,0.26413676,Cale Fleury,D,SEA,3,1,2,23,0.480128034142438,165,188,-23
8483472,defensemen,-1.0455992,0.26340902,Maveric Lamoureux,D,UTA,1,0,1,5,0.8191126279863481,166,127,39
8480873,defensemen,-1.0690949,0.26998395,Rasmus Sandin,D,WSH,29,5,24,73,1.2414383561643836,167,63,104
